smiles,value
CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1,5.96
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,9.35961538461538
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCF)CC2)n1,8.04
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc1,6.0
COc1cc2ncc(C#N)c(NC3CC3c3ccccc3)c2cc1OC,6.02
N#Cc1cnc2cc(-c3ccc(CN4CCOCC4)cc3)ccc2c1NC1CC1c1ccccc1,6.52
N#Cc1cnc2ccc(-c3ccc(CN)cc3)cc2c1NC1CC1c1ccccc1,6.11
COc1cc2c(NC3CC3c3ccccc3)c(C#N)cnc2cc1OCCCN1CCN(C)CC1,7.36
COc1cc2c(NC3CC3c3ccccc3)c(C#N)cnc2cc1OCCCN1CCOCC1,6.7
COCCOc1cc2ncc(C#N)c(NC3CC3c3ccccc3)c2cc1OC,6.41
COc1cc2c(NC3CC3c3ccccc3)c(C#N)cnc2cc1OCCCc1cccnc1,6.52
COc1cc2ncc(C#N)c(NC3CC3c3ccccc3)c2cc1OCCCc1cccnc1,5.75
COc1cc2ncc(C#N)c(NC3CC3c3ccccc3)c2cc1OCCCN1CCOCC1,5.75
CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1,6.6
COc1ccc(CSc2nnc(NC(=O)c3ccccc3Cl)s2)cc1,5.9
O=C(Nc1nnc(SCc2ccccc2)s1)c1ccccc1Cl,6.04
O=C(Nc1nnc(SCc2cccc(Cl)c2)s1)c1ccccc1Cl,6.12
O=C(Nc1nnc(SCc2ccc(F)cc2)s1)c1ccccc1Cl,6.39
O=C(Nc1nnc(SCc2ccccc2)s1)c1ccc(Cl)cc1,6.4
O=C(Nc1nnc(SCc2cccc(Cl)c2)s1)c1ccc(F)cc1,6.43
O=C(Nc1nnc(SCc2cccc(F)c2)s1)c1ccccc1Cl,6.57
O=C(Nc1nnc(SCc2ccc(Br)cc2)s1)c1ccccc1Cl,6.65
O=C(Nc1nnc(SCc2cccc(F)c2)s1)c1ccc(Cl)cc1,6.66
O=C(Nc1nnc(SCc2ccc([N+](=O)[O-])cc2)s1)c1ccc(F)cc1,6.68
COc1ccc(CSc2nnc(NC(=O)c3ccc(F)cc3)s2)cc1,6.71
COc1ccc(CSc2nnc(NC(=O)c3ccc(Cl)cc3)s2)cc1,6.72
O=C(Nc1nnc(SCc2cccc(F)c2)s1)c1ccc(F)cc1,6.78
O=C(Nc1nnc(SCc2ccc(F)cc2)s1)c1ccc(Cl)cc1,6.98
O=C(Nc1nnc(SCc2ccc([N+](=O)[O-])cc2)s1)c1ccc(Cl)cc1,7.04
O=C(Nc1nnc(SCc2ccc(Br)cc2)s1)c1ccc(F)cc1,7.05
O=C(Nc1nnc(SCc2ccc([N+](=O)[O-])cc2)s1)c1ccccc1Cl,7.08
O=C(Nc1nnc(SCc2cccc(Cl)c2)s1)c1ccc(Cl)cc1,7.14
O=C(Nc1nnc(SCc2ccccc2)s1)c1ccc(F)cc1,7.16
O=C(Nc1nnc(SCc2ccc(Br)cc2)s1)c1ccc(Cl)cc1,7.33
O=C(Nc1nnc(SCc2ccc(F)cc2)s1)c1ccc(F)cc1,7.36
O=C(Nc1nnc(CCc2ccccc2)s1)c1ccccc1I,5.89
O=C(Nc1nnc(CCc2ccccc2)s1)c1ccc(I)cc1,6.4
Fc1ccc(C(Cl)Cn2ncc3c(NCc4cccc(Cl)c4)ncnc32)cc1,6.92
Fc1ccc(C(Cl)Cn2ncc3c(NCc4ccccc4F)ncnc32)cc1,7.7
Fc1ccc(CNc2ncnc3c2cnn3CC(Cl)c2ccc(F)cc2)cc1,6.7
Fc1ccc(C(Cl)Cn2ncc3c(NCc4ccccc4)ncnc32)cc1,6.36
Fc1ccc(C(Cl)Cn2ncc3c(NCc4ccccc4Cl)ncnc32)cc1,6.7
Clc1ccc(C(Cl)Cn2ncc3c(NCc4cccc(Cl)c4)ncnc32)cc1,7.1
CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,6.7
Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,6.8
COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,7.66
COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC,6.33
COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC,6.96
Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,7.71
Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCC[N+]4([O-])CCCC4)cc3)nc12,8.69
O=C(Nc1ncc(Cc2ccccc2)s1)c1cccs1,7.05
O=C(Nc1nnc(COc2ccccc2)s1)c1cccs1,6.56
O=C(Nc1nnc(Cc2ccccc2)s1)c1cccs1,6.44
COc1ccc2c(c1)Cc1sc(NC(=O)c3cccs3)nc1-2,7.17
Cc1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1,6.6
COc1ccc(Cc2cnc(NC(=O)c3cccs3)s2)cc1,7.8
O=C(Nc1ncc(Cc2ccc(Cl)cc2Cl)s1)c1cccs1,5.46
O=C(Nc1ncc(Cc2cc(Cl)ccc2Cl)s1)c1cccs1,7.3
O=C(Nc1ncc(Cc2cc(C(F)(F)F)ccc2Cl)s1)c1cccs1,6.07
O=C(Nc1ncc(Cc2cccc(C(F)(F)F)c2)s1)c1cccs1,6.87
Cc1cccc(Cc2cnc(NC(=O)c3cccs3)s2)c1,7.23
O=C(Nc1ncc(-c2ccc(Cl)cc2)s1)c1cccs1,6.1
O=C(Nc1ncc(-c2ccc(F)cc2)s1)c1cccs1,5.78
O=C(Nc1ncc(Cc2ccccc2F)s1)c1cccs1,6.77
O=C(Nc1ncc(Cc2ccccc2Cl)s1)c1cccs1,6.61
O=C(Nc1ncc(Cc2cccc(Cl)c2)s1)c1cccs1,7.01
O=C(Nc1ncc(Cc2ccc(Cl)cc2)s1)c1cccs1,6.21
O=C(Nc1ncc(Cc2ccc(F)cc2)s1)c1cccs1,6.89
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cncnc1,6.62
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,6.04
CN(C)CCNC(=O)C=Cc1ccc(C=C2Oc3ccccc3N(C)C2=O)s1,6.09
